Unnamed: 0,X,id,date,time,name,size,type,price,month_name
34509,34509,2015-014947,2015-09-07,17:07:58,bbq_ckn,M,chicken,16.75,September
34510,34510,2015-014948,2015-09-07,17:21:35,thai_ckn,S,chicken,12.75,September
34511,34511,2015-014949,2015-09-07,17:36:26,sicilian,L,supreme,20.25,September
34512,34512,2015-014949,2015-09-07,17:36:26,pepperoni,M,classic,12.5,September
34513,34513,2015-014950,2015-09-07,17:36:33,spicy_ital,M,supreme,16.5,September
34514,34514,2015-014950,2015-09-07,17:36:33,veggie_veg,M,veggie,16.0,September
34515,34515,2015-014951,2015-09-07,17:55:24,hawaiian,L,classic,16.5,September
34516,34516,2015-014952,2015-09-07,17:59:46,big_meat,S,classic,12.0,September
34517,34517,2015-014952,2015-09-07,17:59:46,napolitana,M,classic,16.0,September
34518,34518,2015-014953,2015-09-07,18:03:16,hawaiian,L,classic,16.5,September
34519,34519,2015-014953,2015-09-07,18:03:16,ital_supr,L,supreme,20.75,September
34520,34520,2015-014953,2015-09-07,18:03:16,ckn_pesto,L,chicken,20.75,September
34521,34521,2015-014954,2015-09-07,18:11:31,ckn_alfredo,S,chicken,12.75,September
34522,34522,2015-014955,2015-09-07,18:21:16,classic_dlx,M,classic,16.0,September
34523,34523,2015-014956,2015-09-07,18:21:42,thai_ckn,S,chicken,12.75,September
34524,34524,2015-014956,2015-09-07,18:21:42,ital_supr,S,supreme,12.5,September
34525,34525,2015-014956,2015-09-07,18:21:42,mexicana,S,veggie,12.0,September
34526,34526,2015-014956,2015-09-07,18:21:42,ital_supr,L,supreme,20.75,September
34527,34527,2015-014957,2015-09-07,18:26:16,classic_dlx,M,classic,16.0,September
34528,34528,2015-014958,2015-09-07,18:35:05,prsc_argla,L,supreme,20.75,September
34529,34529,2015-014959,2015-09-07,18:47:22,big_meat,S,classic,12.0,September
34530,34530,2015-014959,2015-09-07,18:47:22,the_greek,L,classic,20.5,September
34531,34531,2015-014960,2015-09-07,19:04:12,ckn_alfredo,M,chicken,16.75,September
34532,34532,2015-014960,2015-09-07,19:04:12,sicilian,L,supreme,20.25,September
34533,34533,2015-014960,2015-09-07,19:04:12,pep_msh_pep,M,classic,14.5,September
34534,34534,2015-014960,2015-09-07,19:04:12,hawaiian,L,classic,16.5,September
34535,34535,2015-014961,2015-09-07,19:06:08,peppr_salami,L,supreme,20.75,September
34536,34536,2015-014961,2015-09-07,19:06:08,southw_ckn,L,chicken,20.75,September
34537,34537,2015-014961,2015-09-07,19:06:08,five_cheese,L,veggie,18.5,September
34538,34538,2015-014961,2015-09-07,19:06:08,five_cheese,L,veggie,18.5,September
34539,34539,2015-014962,2015-09-07,19:41:50,pep_msh_pep,M,classic,14.5,September
34540,34540,2015-014963,2015-09-07,19:54:34,ital_supr,S,supreme,12.5,September
34541,34541,2015-014963,2015-09-07,19:54:34,thai_ckn,L,chicken,20.75,September
34542,34542,2015-014964,2015-09-07,19:59:49,spicy_ital,S,supreme,12.5,September
34543,34543,2015-014964,2015-09-07,19:59:49,mexicana,L,veggie,20.25,September
34544,34544,2015-014964,2015-09-07,19:59:49,classic_dlx,M,classic,16.0,September
34545,34545,2015-014964,2015-09-07,19:59:49,cali_ckn,M,chicken,16.75,September
34546,34546,2015-014965,2015-09-07,20:24:09,ital_veggie,S,veggie,12.75,September
34547,34547,2015-014965,2015-09-07,20:24:09,ital_cpcllo,S,classic,12.0,September
34548,34548,2015-014966,2015-09-07,20:28:06,soppressata,M,supreme,16.5,September
34549,34549,2015-014966,2015-09-07,20:28:06,spinach_supr,L,supreme,20.75,September
34550,34550,2015-014967,2015-09-07,21:00:20,pep_msh_pep,L,classic,17.5,September
34551,34551,2015-014967,2015-09-07,21:00:20,five_cheese,L,veggie,18.5,September
34552,34552,2015-014968,2015-09-07,21:23:51,cali_ckn,M,chicken,16.75,September
34553,34553,2015-014968,2015-09-07,21:23:51,peppr_salami,S,supreme,12.5,September
34554,34554,2015-014969,2015-09-07,21:56:22,ital_supr,M,supreme,16.5,September
34555,34555,2015-014970,2015-09-07,21:59:38,sicilian,L,supreme,20.25,September
34556,34556,2015-014971,2015-09-07,23:01:45,prsc_argla,M,supreme,16.5,September
34557,34557,2015-014971,2015-09-07,23:01:45,classic_dlx,L,classic,20.5,September
34558,34558,2015-014971,2015-09-07,23:01:45,big_meat,S,classic,12.0,September
34559,34559,2015-014971,2015-09-07,23:01:45,four_cheese,L,veggie,17.95,September
34560,34560,2015-014972,2015-09-08,11:46:28,five_cheese,L,veggie,18.5,September
34561,34561,2015-014972,2015-09-08,11:46:28,five_cheese,L,veggie,18.5,September
34562,34562,2015-014973,2015-09-08,11:47:21,classic_dlx,M,classic,16.0,September
34563,34563,2015-014974,2015-09-08,12:04:53,classic_dlx,L,classic,20.5,September
34564,34564,2015-014975,2015-09-08,12:12:00,mexicana,M,veggie,16.0,September
34565,34565,2015-014976,2015-09-08,12:14:45,pepperoni,M,classic,12.5,September
34566,34566,2015-014976,2015-09-08,12:14:45,peppr_salami,L,supreme,20.75,September
34567,34567,2015-014977,2015-09-08,12:20:36,classic_dlx,M,classic,16.0,September
34568,34568,2015-014978,2015-09-08,12:22:39,cali_ckn,M,chicken,16.75,September
34569,34569,2015-014979,2015-09-08,12:28:27,cali_ckn,M,chicken,16.75,September
34570,34570,2015-014979,2015-09-08,12:28:27,spin_pesto,M,veggie,16.5,September
34571,34571,2015-014979,2015-09-08,12:28:27,pepperoni,S,classic,9.75,September
34572,34572,2015-014979,2015-09-08,12:28:27,green_garden,S,veggie,12.0,September
34573,34573,2015-014979,2015-09-08,12:28:27,thai_ckn,M,chicken,16.75,September
34574,34574,2015-014979,2015-09-08,12:28:27,soppressata,S,supreme,12.5,September
34575,34575,2015-014979,2015-09-08,12:28:27,mexicana,L,veggie,20.25,September
34576,34576,2015-014979,2015-09-08,12:28:27,four_cheese,M,veggie,14.75,September
34577,34577,2015-014979,2015-09-08,12:28:27,pepperoni,M,classic,12.5,September
34578,34578,2015-014979,2015-09-08,12:28:27,peppr_salami,L,supreme,20.75,September
34579,34579,2015-014980,2015-09-08,12:33:25,napolitana,L,classic,20.5,September
34580,34580,2015-014980,2015-09-08,12:33:25,pep_msh_pep,M,classic,14.5,September
34581,34581,2015-014980,2015-09-08,12:33:25,mexicana,L,veggie,20.25,September
34582,34582,2015-014980,2015-09-08,12:33:25,bbq_ckn,M,chicken,16.75,September
34583,34583,2015-014980,2015-09-08,12:33:25,thai_ckn,S,chicken,12.75,September
34584,34584,2015-014980,2015-09-08,12:33:25,green_garden,S,veggie,12.0,September
34585,34585,2015-014980,2015-09-08,12:33:25,spicy_ital,L,supreme,20.75,September
34586,34586,2015-014980,2015-09-08,12:33:25,cali_ckn,M,chicken,16.75,September
34587,34587,2015-014980,2015-09-08,12:33:25,thai_ckn,L,chicken,20.75,September
34588,34588,2015-014981,2015-09-08,12:36:59,ckn_pesto,L,chicken,20.75,September
34589,34589,2015-014982,2015-09-08,12:40:00,bbq_ckn,L,chicken,20.75,September
34590,34590,2015-014983,2015-09-08,12:42:07,southw_ckn,M,chicken,16.75,September
34591,34591,2015-014983,2015-09-08,12:42:07,spinach_fet,S,veggie,12.0,September
34592,34592,2015-014983,2015-09-08,12:42:07,napolitana,M,classic,16.0,September
34593,34593,2015-014984,2015-09-08,12:42:22,pepperoni,S,classic,9.75,September
34594,34594,2015-014984,2015-09-08,12:42:22,spin_pesto,M,veggie,16.5,September
34595,34595,2015-014985,2015-09-08,13:12:26,five_cheese,L,veggie,18.5,September
34596,34596,2015-014986,2015-09-08,13:23:45,prsc_argla,S,supreme,12.5,September
34597,34597,2015-014986,2015-09-08,13:23:45,pepperoni,L,classic,15.25,September
34598,34598,2015-014987,2015-09-08,13:34:59,spicy_ital,L,supreme,20.75,September
34599,34599,2015-014987,2015-09-08,13:34:59,sicilian,L,supreme,20.25,September
34600,34600,2015-014988,2015-09-08,13:53:35,hawaiian,S,classic,10.5,September
34601,34601,2015-014989,2015-09-08,13:55:33,ital_cpcllo,L,classic,20.5,September
34602,34602,2015-014990,2015-09-08,14:08:00,thai_ckn,S,chicken,12.75,September
34603,34603,2015-014990,2015-09-08,14:08:00,spicy_ital,S,supreme,12.5,September
34604,34604,2015-014991,2015-09-08,14:44:06,ital_supr,L,supreme,20.75,September
34605,34605,2015-014992,2015-09-08,14:47:36,four_cheese,M,veggie,14.75,September
34606,34606,2015-014992,2015-09-08,14:47:36,hawaiian,S,classic,10.5,September
34607,34607,2015-014993,2015-09-08,14:49:17,bbq_ckn,L,chicken,20.75,September
34608,34608,2015-014993,2015-09-08,14:49:17,spin_pesto,M,veggie,16.5,September
34609,34609,2015-014994,2015-09-08,14:54:22,veggie_veg,S,veggie,12.0,September
34610,34610,2015-014994,2015-09-08,14:54:22,veggie_veg,S,veggie,12.0,September
34611,34611,2015-014995,2015-09-08,14:55:40,ital_supr,M,supreme,16.5,September
34612,34612,2015-014995,2015-09-08,14:55:40,spinach_fet,L,veggie,20.25,September
34613,34613,2015-014996,2015-09-08,14:58:27,five_cheese,L,veggie,18.5,September
34614,34614,2015-014997,2015-09-08,15:01:35,five_cheese,L,veggie,18.5,September
34615,34615,2015-014998,2015-09-08,15:19:27,ital_veggie,M,veggie,16.75,September
34616,34616,2015-014998,2015-09-08,15:19:27,four_cheese,M,veggie,14.75,September
34617,34617,2015-014998,2015-09-08,15:19:27,green_garden,M,veggie,16.0,September
34618,34618,2015-014998,2015-09-08,15:19:27,calabrese,M,supreme,16.25,September
34619,34619,2015-014999,2015-09-08,15:32:33,bbq_ckn,L,chicken,20.75,September
34620,34620,2015-014999,2015-09-08,15:32:33,pepperoni,L,classic,15.25,September
34621,34621,2015-015000,2015-09-08,15:51:22,prsc_argla,M,supreme,16.5,September
34622,34622,2015-015000,2015-09-08,15:51:22,thai_ckn,L,chicken,20.75,September
34623,34623,2015-015000,2015-09-08,15:51:22,peppr_salami,L,supreme,20.75,September
34624,34624,2015-015001,2015-09-08,15:54:17,ckn_pesto,L,chicken,20.75,September
34625,34625,2015-015001,2015-09-08,15:54:17,napolitana,S,classic,12.0,September
34626,34626,2015-015002,2015-09-08,16:00:08,green_garden,S,veggie,12.0,September
34627,34627,2015-015002,2015-09-08,16:00:08,peppr_salami,L,supreme,20.75,September
34628,34628,2015-015003,2015-09-08,16:05:27,sicilian,S,supreme,12.25,September
34629,34629,2015-015004,2015-09-08,16:05:34,big_meat,S,classic,12.0,September
34630,34630,2015-015005,2015-09-08,16:48:59,big_meat,S,classic,12.0,September
34631,34631,2015-015006,2015-09-08,17:07:13,thai_ckn,M,chicken,16.75,September
34632,34632,2015-015006,2015-09-08,17:07:13,the_greek,XL,classic,25.5,September
34633,34633,2015-015006,2015-09-08,17:07:13,southw_ckn,L,chicken,20.75,September
34634,34634,2015-015006,2015-09-08,17:07:13,classic_dlx,M,classic,16.0,September
34635,34635,2015-015007,2015-09-08,17:11:12,pep_msh_pep,L,classic,17.5,September
34636,34636,2015-015008,2015-09-08,17:22:00,calabrese,L,supreme,20.25,September
34637,34637,2015-015008,2015-09-08,17:22:00,mediterraneo,L,veggie,20.25,September
34638,34638,2015-015008,2015-09-08,17:22:00,veggie_veg,L,veggie,20.25,September
34639,34639,2015-015009,2015-09-08,17:27:14,peppr_salami,L,supreme,20.75,September
34640,34640,2015-015009,2015-09-08,17:27:14,southw_ckn,L,chicken,20.75,September
34641,34641,2015-015009,2015-09-08,17:27:14,peppr_salami,M,supreme,16.5,September
34642,34642,2015-015009,2015-09-08,17:27:14,spicy_ital,M,supreme,16.5,September
34643,34643,2015-015010,2015-09-08,18:09:15,green_garden,S,veggie,12.0,September
34644,34644,2015-015010,2015-09-08,18:09:15,thai_ckn,L,chicken,20.75,September
34645,34645,2015-015010,2015-09-08,18:09:15,cali_ckn,M,chicken,16.75,September
34646,34646,2015-015010,2015-09-08,18:09:15,soppressata,L,supreme,20.75,September
34647,34647,2015-015011,2015-09-08,18:10:33,thai_ckn,L,chicken,20.75,September
34648,34648,2015-015011,2015-09-08,18:10:33,four_cheese,L,veggie,17.95,September
34649,34649,2015-015011,2015-09-08,18:10:33,the_greek,S,classic,12.0,September
34650,34650,2015-015012,2015-09-08,18:15:12,ital_supr,M,supreme,16.5,September
34651,34651,2015-015013,2015-09-08,18:31:05,ital_veggie,S,veggie,12.75,September
34652,34652,2015-015014,2015-09-08,18:34:01,green_garden,S,veggie,12.0,September
34653,34653,2015-015015,2015-09-08,18:40:50,four_cheese,L,veggie,17.95,September
34654,34654,2015-015016,2015-09-08,18:49:37,spicy_ital,M,supreme,16.5,September
34655,34655,2015-015016,2015-09-08,18:49:37,spicy_ital,L,supreme,20.75,September
34656,34656,2015-015016,2015-09-08,18:49:37,cali_ckn,M,chicken,16.75,September
34657,34657,2015-015016,2015-09-08,18:49:37,ital_supr,L,supreme,20.75,September
34658,34658,2015-015017,2015-09-08,18:53:49,brie_carre,S,supreme,23.65,September
34659,34659,2015-015018,2015-09-08,19:07:57,classic_dlx,S,classic,12.0,September
34660,34660,2015-015019,2015-09-08,19:08:13,spin_pesto,L,veggie,20.75,September
34661,34661,2015-015019,2015-09-08,19:08:13,soppressata,M,supreme,16.5,September
34662,34662,2015-015019,2015-09-08,19:08:13,mexicana,L,veggie,20.25,September
34663,34663,2015-015020,2015-09-08,19:13:20,cali_ckn,L,chicken,20.75,September
34664,34664,2015-015020,2015-09-08,19:13:20,spicy_ital,L,supreme,20.75,September
34665,34665,2015-015021,2015-09-08,19:17:45,spicy_ital,M,supreme,16.5,September
34666,34666,2015-015022,2015-09-08,19:31:19,the_greek,L,classic,20.5,September
34667,34667,2015-015022,2015-09-08,19:31:19,mexicana,M,veggie,16.0,September
34668,34668,2015-015022,2015-09-08,19:31:19,bbq_ckn,L,chicken,20.75,September
34669,34669,2015-015023,2015-09-08,19:34:19,classic_dlx,L,classic,20.5,September
34670,34670,2015-015023,2015-09-08,19:34:19,hawaiian,S,classic,10.5,September
34671,34671,2015-015024,2015-09-08,19:36:24,mexicana,M,veggie,16.0,September
34672,34672,2015-015024,2015-09-08,19:36:24,ital_veggie,M,veggie,16.75,September
34673,34673,2015-015024,2015-09-08,19:36:24,pepperoni,L,classic,15.25,September
34674,34674,2015-015024,2015-09-08,19:36:24,spin_pesto,M,veggie,16.5,September
34675,34675,2015-015025,2015-09-08,19:41:09,ckn_pesto,L,chicken,20.75,September
34676,34676,2015-015025,2015-09-08,19:41:09,spinach_fet,S,veggie,12.0,September
34677,34677,2015-015026,2015-09-08,19:49:53,the_greek,M,classic,16.0,September
34678,34678,2015-015027,2015-09-08,20:01:51,spicy_ital,L,supreme,20.75,September
34679,34679,2015-015027,2015-09-08,20:01:51,ital_cpcllo,S,classic,12.0,September
34680,34680,2015-015027,2015-09-08,20:01:51,ital_supr,L,supreme,20.75,September
34681,34681,2015-015028,2015-09-08,21:11:07,ital_supr,L,supreme,20.75,September
34682,34682,2015-015028,2015-09-08,21:11:07,southw_ckn,M,chicken,16.75,September
34683,34683,2015-015028,2015-09-08,21:11:07,big_meat,S,classic,12.0,September
34684,34684,2015-015028,2015-09-08,21:11:07,bbq_ckn,L,chicken,20.75,September
34685,34685,2015-015029,2015-09-08,21:22:35,sicilian,S,supreme,12.25,September
34686,34686,2015-015029,2015-09-08,21:22:35,pep_msh_pep,S,classic,11.0,September
34687,34687,2015-015030,2015-09-08,21:32:29,thai_ckn,L,chicken,20.75,September
34688,34688,2015-015031,2015-09-08,22:03:46,four_cheese,L,veggie,17.95,September
34689,34689,2015-015031,2015-09-08,22:03:46,ckn_pesto,M,chicken,16.75,September
34690,34690,2015-015031,2015-09-08,22:03:46,classic_dlx,L,classic,20.5,September
34691,34691,2015-015032,2015-09-08,22:16:29,pepperoni,L,classic,15.25,September
34692,34692,2015-015032,2015-09-08,22:16:29,spin_pesto,S,veggie,12.5,September
34693,34693,2015-015033,2015-09-09,11:22:21,mexicana,L,veggie,20.25,September
34694,34694,2015-015033,2015-09-09,11:22:21,hawaiian,M,classic,13.25,September
34695,34695,2015-015033,2015-09-09,11:22:21,thai_ckn,M,chicken,16.75,September
34696,34696,2015-015034,2015-09-09,11:30:43,pep_msh_pep,L,classic,17.5,September
34697,34697,2015-015034,2015-09-09,11:30:43,prsc_argla,M,supreme,16.5,September
34698,34698,2015-015034,2015-09-09,11:30:43,spicy_ital,L,supreme,20.75,September
34699,34699,2015-015035,2015-09-09,11:33:40,thai_ckn,L,chicken,20.75,September
34700,34700,2015-015035,2015-09-09,11:33:40,big_meat,S,classic,12.0,September
34701,34701,2015-015035,2015-09-09,11:33:40,hawaiian,M,classic,13.25,September
34702,34702,2015-015036,2015-09-09,11:39:32,four_cheese,L,veggie,17.95,September
34703,34703,2015-015036,2015-09-09,11:39:32,peppr_salami,L,supreme,20.75,September
34704,34704,2015-015036,2015-09-09,11:39:32,classic_dlx,M,classic,16.0,September
34705,34705,2015-015036,2015-09-09,11:39:32,spin_pesto,S,veggie,12.5,September
34706,34706,2015-015037,2015-09-09,11:42:46,spin_pesto,S,veggie,12.5,September
34707,34707,2015-015037,2015-09-09,11:42:46,ital_veggie,M,veggie,16.75,September
34708,34708,2015-015037,2015-09-09,11:42:46,veggie_veg,M,veggie,16.0,September
34709,34709,2015-015038,2015-09-09,11:43:39,cali_ckn,M,chicken,16.75,September
34710,34710,2015-015038,2015-09-09,11:43:39,ital_cpcllo,L,classic,20.5,September
34711,34711,2015-015038,2015-09-09,11:43:39,classic_dlx,L,classic,20.5,September
34712,34712,2015-015039,2015-09-09,12:27:17,four_cheese,L,veggie,17.95,September
34713,34713,2015-015039,2015-09-09,12:27:17,ital_cpcllo,L,classic,20.5,September
34714,34714,2015-015040,2015-09-09,12:28:29,peppr_salami,L,supreme,20.75,September
34715,34715,2015-015041,2015-09-09,12:30:49,ckn_alfredo,M,chicken,16.75,September
34716,34716,2015-015042,2015-09-09,12:36:23,four_cheese,L,veggie,17.95,September
34717,34717,2015-015043,2015-09-09,12:39:14,big_meat,S,classic,12.0,September
34718,34718,2015-015044,2015-09-09,13:04:03,ckn_pesto,L,chicken,20.75,September
34719,34719,2015-015045,2015-09-09,13:11:07,the_greek,L,classic,20.5,September
34720,34720,2015-015045,2015-09-09,13:11:07,prsc_argla,M,supreme,16.5,September
34721,34721,2015-015045,2015-09-09,13:11:07,ital_veggie,M,veggie,16.75,September
34722,34722,2015-015045,2015-09-09,13:11:07,ital_veggie,M,veggie,16.75,September
34723,34723,2015-015045,2015-09-09,13:11:07,four_cheese,L,veggie,17.95,September
34724,34724,2015-015045,2015-09-09,13:11:07,ital_supr,L,supreme,20.75,September
34725,34725,2015-015045,2015-09-09,13:11:07,cali_ckn,L,chicken,20.75,September
34726,34726,2015-015045,2015-09-09,13:11:07,brie_carre,S,supreme,23.65,September
34727,34727,2015-015045,2015-09-09,13:11:07,the_greek,S,classic,12.0,September
34728,34728,2015-015045,2015-09-09,13:11:07,the_greek,XL,classic,25.5,September
34729,34729,2015-015045,2015-09-09,13:11:07,green_garden,M,veggie,16.0,September
34730,34730,2015-015045,2015-09-09,13:11:07,thai_ckn,S,chicken,12.75,September
34731,34731,2015-015045,2015-09-09,13:11:07,classic_dlx,L,classic,20.5,September
34732,34732,2015-015045,2015-09-09,13:11:07,ital_cpcllo,S,classic,12.0,September
34733,34733,2015-015046,2015-09-09,13:29:29,pepperoni,S,classic,9.75,September
34734,34734,2015-015046,2015-09-09,13:29:29,southw_ckn,L,chicken,20.75,September
34735,34735,2015-015046,2015-09-09,13:29:29,soppressata,S,supreme,12.5,September
34736,34736,2015-015046,2015-09-09,13:29:29,pepperoni,S,classic,9.75,September
34737,34737,2015-015047,2015-09-09,13:50:55,southw_ckn,L,chicken,20.75,September
34738,34738,2015-015048,2015-09-09,13:53:27,ckn_alfredo,M,chicken,16.75,September
34739,34739,2015-015048,2015-09-09,13:53:27,big_meat,S,classic,12.0,September
34740,34740,2015-015048,2015-09-09,13:53:27,thai_ckn,L,chicken,20.75,September
34741,34741,2015-015048,2015-09-09,13:53:27,veggie_veg,S,veggie,12.0,September
34742,34742,2015-015048,2015-09-09,13:53:27,ital_supr,M,supreme,16.5,September
34743,34743,2015-015048,2015-09-09,13:53:27,spicy_ital,L,supreme,20.75,September
34744,34744,2015-015048,2015-09-09,13:53:27,cali_ckn,M,chicken,16.75,September
34745,34745,2015-015048,2015-09-09,13:53:27,spin_pesto,L,veggie,20.75,September
34746,34746,2015-015049,2015-09-09,13:54:31,big_meat,S,classic,12.0,September
34747,34747,2015-015049,2015-09-09,13:54:31,pepperoni,M,classic,12.5,September
34748,34748,2015-015050,2015-09-09,14:03:48,classic_dlx,M,classic,16.0,September
